id,host_id,price,number_of_reviews,last_review
291812,1509416,70,1,2016-08-30
292047,1490696,90,209,2019-07-04
292121,169927,199,4,2018-09-12
292266,1513294,50,17,2019-04-01
292637,1021834,100,0,
293004,910719,110,0,
293837,1495502,157,54,2019-06-11
294227,417504,199,43,2019-06-22
294239,1521432,192,7,2017-04-18
294242,417504,199,75,2019-06-05
294250,45682,150,88,2019-06-07
294259,417504,199,73,2019-06-30
294263,417504,199,89,2019-07-01
294280,417504,199,23,2019-04-23
294297,1521604,105,11,2019-06-23
294353,430188,135,84,2019-02-16
294490,417504,199,54,2019-06-10
294717,1523610,125,17,2015-05-20
295231,1387286,60,1,2014-03-24
295379,1525761,85,73,2019-06-19
295998,568585,300,36,2019-05-01
296345,496164,75,98,2019-05-31
296361,1528912,55,63,2019-05-18
296658,1530106,44,2,2017-09-21
296717,1530310,55,18,2018-10-10
296844,839679,30,24,2013-12-04
297611,997124,35,1,2018-05-13
297962,1535987,70,2,2018-01-02
298073,1536533,130,23,2016-11-08
298759,1539749,52,93,2019-07-07
298854,1412944,75,0,
299062,236421,190,0,
299078,787261,250,152,2019-06-23
299531,1220404,100,119,2019-06-30
299699,1557998,130,9,2018-04-02
301034,1550578,140,44,2019-06-26
302057,1555897,75,158,2019-01-02
302758,8605,150,12,2016-03-26
303345,1561505,90,51,2019-05-04
303462,1562045,295,0,
304799,185753,150,11,2019-06-09
305211,1570170,180,236,2019-06-18
306702,1577493,135,16,2018-09-01
306799,1577961,65,123,2019-02-28
309342,1586945,99,14,2015-08-19
310220,1590548,149,65,2018-12-30
310272,1390555,59,50,2019-06-03
310325,745069,75,33,2019-06-10
310338,745069,75,30,2019-01-01
310524,1597481,75,13,2019-01-31
310796,1385157,109,18,2019-06-07
311003,72747,225,1,2013-04-21
311343,1601664,86,216,2019-05-14
311356,142147,52,98,2019-05-01
312429,1606222,100,61,2019-06-02
313890,1613244,99,13,2019-04-23
314982,1617817,89,136,2019-07-01
316238,279078,135,39,2019-06-09
317838,1631400,199,65,2019-07-01
317905,1631733,89,62,2019-01-02
318021,1632149,110,47,2019-06-30
318187,1633100,120,42,2019-06-20
319724,1639120,59,207,2019-06-16
319798,9647066,49,72,2019-07-03
319844,1639884,79,22,2019-05-02
320865,1643782,135,25,2019-03-31
320876,516347,185,215,2019-06-30
320877,1366194,225,26,2017-06-24
321014,1644452,245,18,2018-01-02
321136,1644999,115,18,2018-12-31
322037,1649300,325,320,2019-07-07
322604,1651591,95,160,2019-07-02
322974,1610852,120,78,2019-02-08
323706,6064192,499,64,2018-08-03
324115,1639120,75,219,2019-06-19
324517,1660724,109,66,2017-12-10
324800,1661965,160,25,2018-12-22
325429,92788,219,102,2019-06-28
326832,668564,159,32,2019-06-23
326956,51038,180,15,2019-04-22
327521,82896,150,1,2015-11-16
327778,1675255,106,12,2019-06-30
328040,1676487,299,19,2019-06-11
328693,1013131,179,297,2019-06-24
328744,890215,165,12,2019-07-07
329064,1680375,500,9,2017-01-02
329310,1681546,250,9,2016-05-14
329385,312288,87,46,2019-05-25
333189,1697784,79,42,2019-06-24
333323,1698391,75,118,2019-07-01
334607,52043,200,53,2019-05-03
334781,547177,80,15,2019-06-24
335797,1709216,115,64,2019-05-11
335819,1709216,115,51,2019-04-27
335820,1709216,120,79,2019-04-29
336220,1711529,125,202,2019-06-19
339456,1723485,387,23,2018-12-31
341525,1732559,95,62,2019-06-01
341982,483013,99,36,2015-08-23
342027,168417,121,16,2019-06-16
342965,1740233,350,24,2017-09-21
342995,1740216,75,77,2019-07-01
343276,1732559,95,110,2019-05-26
343971,10609846,89,56,2018-07-16
344019,1746209,195,7,2012-06-07
344068,1745312,160,0,
344092,1745402,70,19,2016-07-13
346248,1755339,100,7,2015-05-31
346805,562614,140,53,2014-10-28
347865,251176,189,265,2019-06-24
349841,202507,160,0,
350168,1774431,178,8,2018-01-02
350525,74777,145,46,2018-06-19
351530,1747222,125,6,2018-11-04
351859,417652,265,75,2019-07-01
352651,1785800,77,11,2019-06-23
352864,1786901,60,5,2019-06-29
353317,314377,129,132,2019-06-23
354095,1474749,199,41,2019-06-07
355106,1797859,92,34,2019-04-07
356230,1251762,185,34,2014-06-09
357509,684129,110,27,2019-03-01
359982,1631288,65,30,2019-04-13
360400,1386983,135,214,2019-06-02
361803,1562039,115,12,2018-04-15
363320,390251,175,6,2018-07-30
363673,256239,3000,0,
364275,1840564,72,156,2019-07-04
364785,1842714,80,30,2018-12-29
367042,774128,125,1,2014-09-04
367810,1728785,120,3,2019-04-24
369411,179679,94,272,2019-06-27
369567,1863447,56,63,2019-01-01
369671,1863713,549,58,2019-07-01
371138,1869567,190,5,2015-10-12
373618,1879389,129,63,2019-06-30
374548,1884204,85,268,2019-07-02
375249,1887999,20,80,2019-05-26
377217,1895957,145,22,2017-04-14
378460,1900800,200,13,2019-06-17
380416,438133,125,23,2019-04-30
380730,1317588,50,3,2018-12-04
382523,732535,160,10,2018-10-24
382524,732535,180,14,2019-04-04
385190,1928213,100,20,2019-06-06
385657,1930204,70,2,2015-05-15
385824,1931205,120,47,2019-07-03
386555,773928,110,6,2019-01-01
386744,1935291,105,93,2019-06-07
386799,1935605,250,116,2016-01-03
387324,1828506,74,15,2018-09-04
387377,390251,165,70,2019-06-03
387666,1939728,99,4,2019-03-04
387735,1146958,125,128,2019-06-11
389482,1947974,75,59,2018-11-09
391948,1960128,45,8,2015-09-30
391955,1960189,159,106,2019-06-24
392948,312722,45,15,2019-06-26
393016,1303029,104,133,2019-05-05
393094,1965972,225,27,2019-05-25
393682,1968502,100,61,2018-01-02
394026,1651591,90,2,2018-10-08
394111,1947974,75,16,2017-01-01
394235,1970839,350,0,
396636,1981742,135,38,2019-05-16
397034,70234,125,25,2013-06-22
397297,1982209,225,93,2015-11-17
397420,1985717,85,6,2017-09-05
398281,325790,200,30,2016-12-04
398283,1989327,250,17,2019-07-05
399946,1996265,90,67,2019-05-16
400039,1488809,130,53,2017-06-30
400466,1985759,90,32,2016-10-11
401579,462379,298,131,2019-06-23
401836,2005740,300,19,2019-05-21
402037,2006712,125,0,
403056,2010724,125,74,2019-05-28
403264,1386983,145,165,2019-07-03
403668,2013117,147,16,2019-01-02
404502,242506,123,269,2019-06-05
404923,2017752,88,243,2019-06-24
405025,2018042,215,59,2019-07-01
405408,2020431,225,134,2019-06-22
406926,2027134,269,81,2019-07-03
406992,1952186,145,7,2016-10-22
407469,2015914,75,112,2019-05-26
408491,2034361,145,0,
408983,520189,229,92,2019-06-09
409262,1621363,300,23,2019-02-14
409293,2010724,100,67,2019-05-28
409666,405225,75,8,2016-09-18
411336,2047776,225,244,2019-07-01
411525,1697784,120,62,2019-05-17
411918,2050338,160,125,2019-07-02
412061,2051075,125,58,2019-06-01
412180,2051961,95,9,2018-09-03
413504,1286417,119,137,2019-06-13
413775,2058589,275,16,2019-05-09
413876,2059155,160,36,2018-09-26
414801,319077,500,54,2019-03-24
415304,2050328,175,1,2016-05-31
416557,2714164,87,39,2019-03-13
417685,119588,160,145,2019-06-22
418291,626289,125,28,2019-06-25
419373,2085639,90,206,2019-06-30
419792,2087636,200,4,2019-05-04
421554,2096690,250,37,2016-10-30
422040,1090764,99,27,2017-08-11
424192,2108853,325,18,2016-05-21
424667,2111060,99,134,2019-04-02
424767,2103888,325,197,2019-06-20
424889,2076827,129,5,2015-05-21
424930,905122,130,5,2015-10-06
425784,2116807,190,8,2018-01-02
428226,2128778,55,62,2019-05-11
430427,820046,60,13,2017-01-31
430665,2141109,250,8,2014-08-22
431865,361855,275,50,2019-06-30
432090,2148881,50,69,2016-09-28
433218,644941,125,41,2019-05-20
433414,287733,150,89,2019-06-28
433914,1906804,70,40,2019-06-17
434792,2117078,138,106,2019-06-07
435774,2164138,265,33,2018-11-25
435776,2164452,145,2,2017-10-03
435909,2165401,151,19,2016-12-24
435946,2165711,208,100,2019-06-14
436510,2168251,200,16,2018-09-25
436619,2168468,110,64,2019-06-09
436824,200243,58,17,2019-04-27
436916,2169825,55,7,2016-10-11
437352,290662,105,15,2018-12-31
437906,2175110,350,4,2015-10-07
438513,2177462,150,87,2019-06-16
439750,1566042,55,10,2018-05-19
439870,1903758,299,0,
442636,1655939,77,289,2019-06-24
442649,793225,125,10,2018-08-22
443646,2204078,395,39,2019-05-16
444171,2206506,189,7,2017-04-17
444430,420542,49,23,2018-03-27
446367,2216673,90,22,2019-06-10
447766,1109143,100,1,2014-08-21
447840,242506,299,5,2016-01-09
448048,1267021,75,30,2019-05-24
448049,1267021,69,55,2018-09-30
449034,124357,90,155,2019-06-07
449130,2229582,94,95,2019-06-28
449660,2233165,80,118,2019-06-16
449680,1812871,100,82,2018-12-15
450009,2219255,39,105,2019-06-09
450577,2237267,250,73,2019-06-07
450578,9647066,55,28,2019-05-12
450905,2228665,110,0,
452068,2246071,200,3,2015-08-16
452541,2248545,142,120,2019-07-01
453094,137814,70,339,2019-06-23
453161,2107905,260,7,2018-06-23
453255,2252261,225,13,2019-04-29
453317,1530310,59,6,2013-11-01
454334,2257289,65,3,2014-12-31
454763,2259061,99,11,2018-08-16
454929,1385575,239,67,2019-07-02
455734,2265389,50,123,2019-07-02
455801,2265770,65,109,2018-09-19
456110,2267508,139,23,2015-10-04
456190,2267864,174,269,2019-06-29
456457,1594083,315,7,2016-08-29
456526,2270183,75,36,2019-06-23
457829,2275829,210,178,2019-07-01
458154,2268393,55,132,2019-06-10
458377,346366,229,12,2019-05-28
459066,2282355,150,23,2019-01-01
460036,2287727,129,47,2019-06-08
460999,128890,100,8,2019-03-28
461050,2286224,200,17,2016-05-12
462454,2298239,89,4,2018-03-24
463107,2301624,250,19,2018-12-16
464231,1530310,65,2,2012-05-29
465277,2065453,68,35,2018-01-01
466277,815977,235,108,2019-07-02
466457,2316542,100,182,2019-07-01
467569,282315,311,31,2019-06-11
467634,2321321,39,454,2019-06-18
467866,2321870,100,199,2019-07-05
468613,2325861,1300,0,
470090,2332430,210,230,2019-07-01
470370,2120259,55,101,2019-06-24
470498,2334269,65,8,2015-12-22
470709,2335775,165,154,2018-12-12
471712,1274269,89,69,2019-05-26
471758,2339722,500,3,2018-06-19
471845,2220859,145,3,2013-09-01
471914,2147438,110,12,2019-04-26
472052,2341078,180,13,2014-08-22
472376,1689040,115,10,2016-05-23
472546,1600988,82,5,2019-01-04
473592,2347382,70,144,2019-06-17
473777,2348973,155,10,2017-02-19
474283,950232,117,0,
475216,2355439,100,17,2015-07-27
476527,2027013,89,57,2019-05-05
476570,2027013,89,70,2019-03-09
476571,2027013,99,62,2019-01-10
476899,2363997,155,17,2018-10-11
476983,277379,85,439,2019-07-05
478053,2368753,80,48,2019-01-06
478385,2368133,135,134,2019-06-29
478832,2371814,150,2,2014-05-20
478949,1130454,380,16,2017-11-04
479002,1708956,450,31,2019-07-03
479263,2373905,145,36,2019-01-19
479285,2374190,80,1,2012-12-30
479867,2377104,225,338,2019-07-07
480549,2361715,99,117,2017-12-11
481022,2382189,125,261,2019-06-22
482365,914838,80,32,2017-01-31
482765,2389885,100,112,2019-06-30
483414,1539749,55,22,2019-05-20
483485,1492619,328,319,2019-07-02
483505,2393537,142,69,2019-06-20
484297,2397411,350,10,2018-09-12
484312,2306962,300,24,2019-02-20
484728,2396741,105,3,2017-08-12
485026,2400932,125,17,2014-06-30
486350,2407024,225,13,2016-08-21
488083,619154,92,58,2019-05-27
489018,864370,185,62,2019-06-23
489365,2420670,226,203,2019-06-27
489924,1027283,50,33,2019-06-30
489965,2423067,80,47,2019-03-09
490011,2423401,200,0,
490278,2424873,99,30,2018-03-02
490989,2427385,68,2,2017-03-29
491123,2427868,102,121,2019-06-17
491529,2429432,220,27,2019-05-17
491942,1995093,199,24,2016-10-09
491977,2431528,165,22,2019-05-11
493177,2436633,150,162,2019-06-16
493611,1407251,385,66,2019-05-19
494296,2442340,75,0,
494937,1527535,499,63,2019-07-07
495249,2446219,85,219,2019-06-14
495348,2389885,160,2,2013-03-31
496166,2450665,249,12,2019-07-01
497370,2455462,80,35,2017-05-30
498052,2426779,120,124,2019-06-10
498120,2459648,35,2,2018-07-23
498859,2462260,169,63,2019-07-06
500845,1336370,220,162,2019-06-21
500886,2206506,85,103,2019-06-15
501041,1386685,300,0,
501082,2471671,79,185,2019-06-07
501098,2472680,90,219,2019-06-15
501693,1490833,99,280,2019-06-23
502132,48599,50,61,2017-05-07
502309,2478675,46,184,2019-06-10
502429,2100968,325,116,2019-07-07
503460,2483236,68,11,2018-10-22
503529,2483293,198,9,2019-02-23
503585,2483766,100,4,2013-07-14
503722,2484383,175,15,2019-06-03
503790,2484654,130,22,2019-05-26
504322,471928,180,18,2017-07-01
504362,2487309,209,56,2019-07-04
504394,2487319,150,2,2014-09-03
504437,2356449,104,57,2019-06-30
505029,2490471,175,13,2018-11-16
505231,2490915,80,1,2012-06-22
505315,167417,68,37,2019-06-23
506121,2267153,72,451,2019-06-30
506527,864735,107,24,2019-04-30
506571,2349977,150,19,2019-03-22
506575,2001830,45,190,2019-06-06
507393,1539749,49,46,2019-05-27
509989,2472305,349,169,2019-06-23
510218,2513726,185,165,2019-06-18
510454,2515124,145,2,2016-06-23
511436,2519356,96,1,2018-05-26
511733,1840766,120,3,2015-09-20
511960,2521848,160,15,2016-05-09
512209,2521513,800,60,2019-01-01
512210,2522854,349,320,2019-06-22
512775,2396295,350,182,2019-06-11
513343,2528671,125,1,2012-07-11
513688,2530670,350,134,2019-07-07
514457,2096690,150,10,2019-05-26
514548,2533991,180,0,
515392,2538544,200,60,2019-06-02
516452,2542888,99,5,2019-05-12
516461,2542895,130,9,2016-08-04
516643,2543761,150,1,2013-01-04
516791,696306,90,33,2019-05-22
517626,2438262,95,10,2014-12-03
517654,78742,70,3,2015-08-15
518566,1497427,82,10,2019-05-15
518576,2155917,250,62,2019-07-02
518960,2155832,90,266,2019-07-04
519310,1366310,75,251,2019-07-07
521018,2562882,160,3,2016-04-28
521038,2563132,115,8,2012-12-25
521522,2440317,150,5,2012-12-31
521672,1720619,89,160,2019-06-21
521806,2389494,69,5,2019-05-17
522081,1413546,170,183,2019-06-14
523123,2572253,375,19,2018-12-30
524111,62508,118,141,2019-06-24
525120,184883,135,42,2019-05-27
525293,2556498,250,119,2019-07-01
525388,787204,200,20,2019-06-23
525412,1104814,150,5,2015-06-28
525523,2582890,50,16,2018-07-04
526520,2576980,60,0,
526532,2492286,100,24,2018-09-10
526923,2589521,265,26,2019-06-15
526942,2205455,90,3,2018-09-14
527076,2590219,175,0,
528485,17985,36,5,2019-04-30
530247,2604437,250,2,2014-06-28
530431,2605064,220,194,2019-07-04
530576,263510,93,88,2019-06-28
530632,1816331,275,2,2018-10-18
531091,1787284,109,304,2019-06-19
531208,2495836,450,11,2014-07-08
531258,2609535,165,19,2018-10-15
531455,1445298,80,23,2019-06-05
532288,683230,295,103,2019-06-30
532749,2617850,280,82,2019-06-21
533168,2620162,300,92,2019-06-08
533506,2027013,99,66,2019-07-03
533625,367815,175,18,2018-10-08
533927,2624738,225,153,2019-06-24
534897,2426404,230,6,2015-06-12
535095,598770,90,43,2019-06-29
535352,2630351,102,36,2019-07-02
536578,2635819,59,19,2019-06-20
538344,2644519,195,160,2019-06-11
538590,2645592,150,74,2019-05-15
539160,512878,170,47,2019-04-28
539350,2640100,217,43,2018-09-14
540057,2653648,185,102,2019-06-13
540489,2656413,58,18,2019-01-20
541725,1879389,189,33,2019-04-07
542054,2027013,88,60,2019-06-09
542203,1846051,195,22,2019-06-23
543792,865264,110,107,2019-06-21
544039,2674637,120,0,
544131,534328,79,87,2019-07-04
544331,2676438,110,16,2018-08-07
545261,746552,200,2,2015-08-07
545651,1785800,69,19,2019-05-20
546383,2680820,55,474,2019-05-25
546504,2687009,135,5,2016-05-16
546573,1792568,500,63,2019-05-19
547830,2693076,90,0,
548133,2694451,135,28,2019-06-01
548184,2694253,199,0,
549873,2702563,90,5,2015-05-25
550288,2684478,160,16,2019-02-12
550653,2706505,65,6,2018-09-30
550777,2707053,210,25,2019-06-10
550858,2277487,399,15,2017-08-10
552141,2712998,300,45,2019-06-08
552519,2715012,185,215,2019-06-16
552639,2518984,220,33,2019-06-22
553516,2261381,121,46,2017-01-02
553565,567226,120,25,2019-06-01
553862,2647043,152,23,2018-10-08
554165,1267900,250,57,2019-07-02
555206,1925503,99,80,2019-05-26
557487,2740824,104,22,2019-05-10
559511,2750389,120,40,2016-04-22
560078,2753256,295,85,2019-06-23
560406,2755668,90,1,2012-07-11
563442,2770788,197,29,2016-12-05
563496,2770985,145,1,2012-09-05
564049,2773585,90,23,2017-02-15
564184,2378357,125,42,2019-05-31
564447,2775674,190,195,2019-06-25
564751,2777672,76,158,2019-05-05
565814,532819,50,1,2016-12-28
566712,2786764,107,115,2019-06-07
566911,2788488,80,42,2019-05-28
567195,2790324,150,3,2015-08-17
568661,2590864,110,32,2019-06-10
568684,2798644,115,6,2018-04-15
568743,627217,151,214,2019-07-06
570218,2805772,130,11,2019-05-06
570750,2806561,180,221,2019-06-23
571564,1141935,95,123,2019-06-02
573612,2270624,79,132,2019-06-16
573671,2822805,60,41,2019-02-23
573795,38513,133,104,2019-06-06
573870,1385157,120,18,2019-05-27
575061,2828813,120,143,2019-06-30
576227,2834840,700,4,2016-10-03
576426,426725,165,25,2014-04-15
576916,2837527,165,4,2017-08-22
577324,2839267,54,198,2019-06-15
577703,2841175,100,6,2012-09-14
577824,2841374,80,10,2019-05-21
578267,1449904,96,30,2019-04-08
578941,2847655,159,4,2015-09-21
579716,2851409,50,201,2019-07-01
580323,2311767,75,51,2019-06-30
581180,2775107,155,63,2019-05-26
581421,2861848,150,28,2018-08-05
581542,2861854,92,55,2017-06-01
582272,2712129,75,1,2018-11-13
582372,733370,69,23,2016-07-01
583337,2874587,115,61,2019-03-09
583352,2423042,120,5,2013-06-20
584122,2878358,120,67,2019-06-25
585369,911596,215,110,2019-04-02
585491,2886652,195,160,2019-06-18
585937,2888900,175,102,2019-06-25
586847,311286,80,5,2017-05-08
587519,2897835,48,1,2015-03-31
587554,2897329,200,34,2019-06-30
587641,717562,275,6,2015-10-31
587698,807642,72,61,2019-07-06
587740,2899508,199,11,2019-06-21
588677,2407024,250,1,2012-08-10
590903,1345769,75,46,2019-05-05
591135,1523018,125,132,2019-06-05
591565,2919467,229,62,2014-04-27
591710,2920855,175,8,2018-08-24
592785,2932668,140,16,2017-04-17
592831,2926404,54,19,2016-07-15
592853,2926593,75,17,2017-01-01
593000,2927446,110,12,2016-11-18
593292,2929585,165,321,2019-06-15
593320,2929756,55,160,2019-06-12
594020,2929756,55,142,2019-06-03
594036,2934010,300,5,2015-10-11
594640,2937468,275,61,2019-06-30
594732,2938302,331,0,
595321,898980,77,5,2018-10-21
595604,2943157,60,36,2017-01-25
596448,2648088,129,109,2019-06-14
597544,2954200,100,28,2019-03-31
597624,2954680,120,14,2019-05-20
598612,2960326,500,250,2019-06-26
599595,2965915,179,12,2018-05-28
599847,2966937,149,20,2018-12-30
600286,1036617,180,27,2019-05-13
600775,210746,100,73,2019-06-27
600877,2973437,180,2,2015-12-29
602070,2640845,128,38,2019-05-06
602142,2233907,260,5,2014-10-18
602250,2979607,55,0,
602453,2316922,65,31,2018-08-10
602888,177724,200,17,2015-12-07
606269,3002643,249,35,2019-05-27
607735,3011547,300,63,2019-04-18
607781,2874433,120,149,2019-06-29
607891,893148,120,107,2018-06-05
609213,3019795,125,7,2015-12-31
609559,3647,99,48,2019-06-23
609983,3024659,115,54,2019-06-19
610118,1144721,275,17,2015-10-18
610596,2992042,198,103,2019-06-08
611009,3029414,199,243,2019-06-24
611408,2979607,45,0,
612936,3039868,125,93,2019-06-18
613528,2518984,80,54,2019-07-01
613556,1475015,130,2,2015-10-31
613818,2712353,35,88,2019-05-22
614269,3047107,90,15,2017-07-29
616585,10889,250,25,2017-11-21
618836,3065891,115,0,
618916,92451,200,11,2019-04-28
619122,2272846,64,17,2019-05-30
619471,3069794,65,5,2014-08-31
620214,3073291,175,0,
621430,2957827,90,28,2018-09-13
622410,1563352,85,0,
623423,3091205,150,0,
623747,3050955,50,8,2018-08-21
624222,3097033,136,15,2019-04-27
625197,1974637,400,2,2018-10-22
625365,3102648,125,40,2019-01-01
627432,3114411,165,57,2019-05-06
627949,585879,180,0,
628078,3119145,105,6,2018-08-16
628227,3120156,148,57,2019-05-24
629315,2397437,120,22,2015-10-28
629770,3129020,99,6,2013-09-04
629774,834185,175,17,2015-10-13
629855,155163,85,14,2018-10-28
629949,3130534,80,160,2019-06-27
630034,3129017,119,85,2019-06-23
633276,1568517,89,165,2019-06-22
633950,2354167,195,13,2014-04-22
634353,836168,1000,44,2015-09-28
635114,3158530,225,51,2019-05-02
635282,1215949,165,179,2019-06-17
635662,3033622,60,206,2019-06-15
636391,8425,165,4,2018-07-08
637228,1363434,80,2,2019-06-23
637504,3179968,52,1,2018-06-04
637716,3181665,160,2,2013-04-03
638894,1182294,110,3,2016-01-11
638898,1583594,60,19,2015-09-23
639199,1483081,299,59,2019-07-08
639781,3194190,200,1,2019-01-05
640589,3198479,700,1,2012-09-18
640691,3199395,120,254,2019-06-23
640990,3201337,65,129,2019-04-06
641768,3206521,263,11,2013-03-08
642682,579412,120,32,2019-04-21
643591,81335,150,8,2016-08-21
643948,400262,60,261,2019-07-03
644464,3225114,350,3,2012-09-23
